time,ax,ay,az,gx,gy,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747443638.6388545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443638.7433248,0.0,0.0,0.0,0.003272492347489368,0.0,0.0,-0.21136632327819502,0.020272660050831448,-0.0021505022831465014,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443638.8263965,0.0,0.0,0.0,0.003272492347489368,0.0,0.0,-0.21136632327819502,0.020272660050831448,-0.0021505022831465014,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443638.9273164,0.0,0.0,0.0,0.007635815477475192,-0.002181661564992912,0.002181661564992912,-0.21136632327819502,0.020272660050831448,-0.0021505022831465014,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.0272646,0.0,0.0,0.0,0.004363323129985824,-0.001090830782496456,0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.1269426,0.0,0.0,0.0,0.004363323129985824,-0.001090830782496456,0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.2288883,0.0,0.0,0.0,0.007635815477475192,0.003272492347489368,-0.002181661564992912,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.31134,0.0,0.0,0.0,0.007635815477475192,0.003272492347489368,-0.002181661564992912,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.4115217,0.0,0.0,0.0,0.003272492347489368,0.003272492347489368,0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.5104265,0.0,0.0,0.0,0.001090830782496456,0.0,-0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.6110764,0.0,0.0,0.0,0.001090830782496456,0.0,-0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.7104564,0.0,0.0,0.0,-0.003272492347489368,-0.001090830782496456,-0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.7944562,0.0,0.0,0.0,-0.007635815477475192,-0.002181661564992912,0.002181661564992912,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.8941069,0.0,0.0,0.0,-0.007635815477475192,-0.002181661564992912,0.002181661564992912,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443639.9936843,0.0,0.0,0.0,-0.006544984694978736,0.001090830782496456,-0.001090830782496456,-0.2114909598209377,0.02039407000734062,-0.0021646368580080498,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443640.0773585,0.0,0.0,0.0,-0.009817477042468103,-0.001090830782496456,-0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443640.177846,0.0,0.0,0.0,-0.009817477042468103,-0.001090830782496456,-0.001090830782496456,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443640.2784975,0.0,0.0,0.0,-0.00545415391248228,-0.003272492347489368,0.0,-0.21136684702595843,0.02039407000734062,-0.0021633849030618063,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
