time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747546989.7403374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546989.824075,-0.36,-0.02,0.08,0.001090830782496456,-0.00545415391248228,-0.004363323129985824,-2.769821912303199,-1.4751445979339448,2.733344173827481,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546989.925423,-0.36,-0.02,0.08,0.001090830782496456,-0.00545415391248228,-0.004363323129985824,-2.769821912303199,-1.4751445979339448,2.733344173827481,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546990.0092387,-0.33,0.06,0.05,0.002181661564992912,-0.002181661564992912,-0.002181661564992912,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546990.10848,-0.33,0.06,0.05,0.002181661564992912,-0.002181661564992912,-0.002181661564992912,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546990.2084625,-0.34,-0.08,0.03,-0.002181661564992912,-0.001090830782496456,0.001090830782496456,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546990.29158,-0.29,0.0,0.01,0.0,-0.00545415391248228,-0.002181661564992912,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546990.3914852,-0.29,0.0,0.01,0.0,-0.00545415391248228,-0.002181661564992912,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,-6.319686,0,0,0,0,1496,1496,1496,1536,1536,1536
1747546990.4928706,-0.35000000000000003,0.0,0.0,-0.003272492347489368,-0.003272492347489368,-0.003272492347489368,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,-12.5,0,0,0,0,1456,1456,1456,1536,1536,1536
1747546990.5923398,-0.23,-0.08,0.04,-0.004363323129985824,-0.00545415391248228,-0.001090830782496456,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546990.691424,-0.23,-0.08,0.04,-0.004363323129985824,-0.00545415391248228,-0.001090830782496456,-2.770604316654269,-1.4751445199222768,2.734211885767408,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546990.7754781,-0.18,-0.06,-0.04,-0.004363323129985824,0.001090830782496456,0.002181661564992912,-2.7721688559015862,-1.4760442341214257,2.7357234620869804,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546990.8754778,-0.18,-0.06,-0.04,-0.004363323129985824,0.001090830782496456,0.002181661564992912,-2.7721688559015862,-1.4760442341214257,2.7357234620869804,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546990.9748046,-0.67,-0.34,-0.11,0.002181661564992912,-0.003272492347489368,-0.003272492347489368,-2.770573685475105,-1.4760916535373165,2.734211957618845,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546991.058443,-0.67,-0.34,-0.11,0.002181661564992912,-0.003272492347489368,-0.003272492347489368,-2.770573685475105,-1.4760916535373165,2.734211957618845,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546991.1580853,-0.28,0.07,-0.04,-0.003272492347489368,-0.006544984694978736,0.001090830782496456,-2.770573685475105,-1.4760916535373165,2.734211957618845,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
1747546991.2585425,-0.32,-0.05,0.02,-0.00545415391248228,-0.003272492347489368,-0.001090830782496456,-2.770573685475105,-1.4760916535373165,2.734211957618845,0,-12.5,0,0,0,0,1432,1433,1441,1536,1536,1536
