time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747546589.0447474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.1390412,-0.36,0.02,0.07,0.003272492347489368,0.002181661564992912,-0.001090830782496456,-2.7784001799386497,-1.4743908451663423,2.742374241538831,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.239842,-0.36,0.02,0.07,0.003272492347489368,0.002181661564992912,-0.001090830782496456,-2.7784001799386497,-1.4743908451663423,2.742374241538831,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.3224752,-0.38,0.02,0.0,0.001090830782496456,0.001090830782496456,0.001090830782496456,-2.7784001799386497,-1.4743908451663423,2.742374241538831,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.4219728,-0.38,0.02,0.0,0.001090830782496456,0.001090830782496456,0.001090830782496456,-2.7784001799386497,-1.4743908451663423,2.742374241538831,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.5219867,-0.37,0.03,0.08,-0.00545415391248228,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.6057694,,,,0.0,-0.004363323129985824,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.7062254,,,,0.0,-0.004363323129985824,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.805976,-0.37,0.03,0.04,0.0,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546589.9065845,-0.35000000000000003,0.0,0.06,0.002181661564992912,-0.004363323129985824,0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.0061157,-0.35000000000000003,0.0,0.06,0.002181661564992912,-0.004363323129985824,0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.0889373,-0.36,0.02,0.02,0.0,0.001090830782496456,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.1894062,-0.36,0.02,0.02,0.0,0.001090830782496456,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.289656,-0.37,0.03,0.02,0.001090830782496456,0.002181661564992912,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.389036,-0.37,0.01,0.04,0.001090830782496456,0.002181661564992912,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.4891827,-0.37,0.01,0.04,0.001090830782496456,0.002181661564992912,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.5724657,-0.34,0.01,0.02,-0.001090830782496456,-0.001090830782496456,0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.6725335,-0.34,0.01,0.02,-0.001090830782496456,-0.001090830782496456,0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.7741833,-0.37,0.02,0.03,0.002181661564992912,-0.002181661564992912,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.872736,-0.36,0.02,0.06,0.0,-0.001090830782496456,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546590.9720237,-0.36,0.02,0.06,0.0,-0.001090830782496456,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.0559845,-0.35000000000000003,0.0,0.03,0.0,0.002181661564992912,0.003272492347489368,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.1559076,-0.35000000000000003,0.0,0.03,0.0,0.002181661564992912,0.003272492347489368,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.2554371,-0.35000000000000003,0.0,0.05,0.0,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.3391795,-0.38,0.0,0.03,0.0,-0.001090830782496456,-0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.4391704,-0.38,0.0,0.03,0.0,-0.001090830782496456,-0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.5383513,-0.35000000000000003,0.02,0.02,-0.002181661564992912,-0.001090830782496456,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.6394525,-0.35000000000000003,0.02,0.02,-0.002181661564992912,-0.001090830782496456,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.7393205,-0.37,0.01,0.02,-0.003272492347489368,-0.004363323129985824,0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.8227963,-0.35000000000000003,0.0,0.07,0.0,-0.002181661564992912,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546591.9222546,-0.35000000000000003,0.0,0.07,0.0,-0.002181661564992912,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.022252,-0.37,0.01,0.05,0.003272492347489368,-0.00545415391248228,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.1051052,-0.37,0.01,0.05,0.003272492347489368,-0.00545415391248228,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.2058897,-0.33,0.01,0.08,0.0,0.003272492347489368,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.3063326,-0.37,0.0,0.02,0.001090830782496456,-0.00545415391248228,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.4070024,-0.37,0.0,0.02,0.001090830782496456,-0.00545415391248228,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.5059338,-0.38,0.01,0.08,0.001090830782496456,0.0,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.58901,-0.34,0.03,0.0,0.003272492347489368,0.003272492347489368,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.6889577,-0.34,0.03,0.0,0.003272492347489368,0.003272492347489368,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.7890658,-0.35000000000000003,0.02,0.09,0.001090830782496456,0.002181661564992912,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.8899522,-0.35000000000000003,0.02,0.09,0.001090830782496456,0.002181661564992912,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546592.9892068,-0.36,0.01,0.01,0.001090830782496456,0.001090830782496456,0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546593.0730417,-0.34,0.02,0.03,0.002181661564992912,-0.001090830782496456,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546593.1727011,-0.34,0.02,0.03,0.002181661564992912,-0.001090830782496456,-0.001090830782496456,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546593.2718968,-0.35000000000000003,0.03,0.03,0.001090830782496456,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546593.3552926,-0.35000000000000003,0.03,0.03,0.001090830782496456,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,0,0,0,0,0,1536,1536,1536,1536,1536,1536
1747546593.455963,-0.35000000000000003,1.3,0.03,0.002181661564992912,-0.003272492347489368,0.002181661564992912,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,-0.014485,0,0,0,0,1496,1496,1496,1536,1536,1536
1747546593.5557394,-0.36,0.02,0.06,0.002181661564992912,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,-0.056222,0,0,0,0,1463,1463,1463,1536,1536,1536
1747546593.6557107,-0.36,0.02,0.06,0.002181661564992912,0.0,0.0,-2.77917401305956,-1.4743908451663423,2.7432333849120774,0,-0.125224,0,0,0,0,1463,1463,1463,1536,1536,1536
