time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1748733251.5639787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733251.6486082,0.04,0.0,-0.01,0.002181661564992912,-0.001090830782496456,-0.001090830782496456,0.007592716026261362,0.5626124492858018,0.6742525852124391,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733251.7479315,0.04,0.0,-0.01,0.002181661564992912,-0.001090830782496456,-0.001090830782496456,0.007592716026261362,0.5626124492858018,0.6742525852124391,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733251.8482206,-0.15,-0.11,0.02,0.0,-0.006544984694978736,-0.001090830782496456,0.007592716026261362,0.5626124492858018,0.6742525852124391,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733251.947929,-0.15,-0.11,0.02,0.0,-0.006544984694978736,-0.001090830782496456,0.007592716026261362,0.5626124492858018,0.6742525852124391,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733252.0487761,0.05,-0.03,-0.02,-0.004363323129985824,-0.001090830782496456,0.004363323129985824,0.007436651916679041,0.562927692422307,0.6742324467497262,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733252.1306815,0.03,-0.11,-0.09,0.0,0.007635815477475192,0.001090830782496456,0.007436651916679041,0.562927692422307,0.6742324467497262,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733252.2317252,0.03,-0.11,-0.09,0.0,0.007635815477475192,0.001090830782496456,0.007436651916679041,0.562927692422307,0.6742324467497262,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733252.3309357,0.0,-0.02,-0.01,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.007436651916679041,0.562927692422307,0.6742324467497262,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748733252.4146898,0.0,-0.02,-0.01,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.007436651916679041,0.562927692422307,0.6742324467497262,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
