time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747616037.6324453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616037.7356725,-0.02,-0.01,-0.45,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616037.832398,-0.02,-0.01,-0.45,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616037.9235184,-0.05,-0.02,-0.43,0.001090830782496456,-0.002181661564992912,-0.002181661564992912,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616038.0129526,-0.05,-0.01,-0.45,-0.003272492347489368,-0.004363323129985824,0.001090830782496456,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616038.1188047,-0.05,-0.01,-0.45,-0.003272492347489368,-0.004363323129985824,0.001090830782496456,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616038.2181022,-0.04,-0.02,-0.43,0.001090830782496456,-0.003272492347489368,0.0,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616038.3229682,-0.04,-0.02,-0.43,0.001090830782496456,-0.003272492347489368,0.0,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616038.4491367,-0.05,-0.03,-0.4,-0.003272492347489368,0.004363323129985824,0.0,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747616038.5558448,-0.03,-0.02,-0.41000000000000003,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.0009820034770710833,-0.1214137942406985,-5.9686394760689616e-05,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
