time,ax,ay,az,gx,gy,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747444785.921051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.0222352,-0.02,0.02,-0.24,0.002181661564992912,-0.004363323129985824,-0.004363323129985824,-0.1981052681416714,0.019071446119269243,-0.0018953264754281156,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.1222632,-0.02,0.02,-0.24,0.002181661564992912,-0.004363323129985824,-0.004363323129985824,-0.1981052681416714,0.019071446119269243,-0.0018953264754281156,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.221513,0.0,-0.01,-0.28,-0.003272492347489368,-0.003272492347489368,-0.002181661564992912,-0.1982291341857855,0.019071446119269243,-0.0018964964272381287,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.3225088,-0.08,0.08,-0.42,0.001090830782496456,0.004363323129985824,0.002181661564992912,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.4051378,-0.08,0.08,-0.42,0.001090830782496456,0.004363323129985824,0.002181661564992912,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.5047665,0.02,-0.05,-0.02,0.006544984694978736,-0.002181661564992912,-0.002181661564992912,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.6055913,0.02,-0.05,-0.02,0.006544984694978736,-0.002181661564992912,-0.002181661564992912,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.705825,0.0,-0.03,-0.09,-0.008726646259971648,0.002181661564992912,0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.8051913,-0.02,-0.02,0.05,0.004363323129985824,-0.002181661564992912,0.004363323129985824,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.888491,-0.02,-0.02,0.05,0.004363323129985824,-0.002181661564992912,0.004363323129985824,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444786.987904,-0.07,-0.03,-0.19,-0.004363323129985824,0.00545415391248228,0.0,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.0885248,-0.01,0.0,-0.04,0.001090830782496456,-0.001090830782496456,0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.171357,-0.01,0.0,-0.04,0.001090830782496456,-0.001090830782496456,0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.269944,-0.02,-0.06,-0.07,0.0,0.002181661564992912,0.0,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.3706455,-0.02,-0.06,-0.07,0.0,0.002181661564992912,0.0,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.4708557,-0.01,-0.03,-0.04,0.004363323129985824,0.001090830782496456,-0.002181661564992912,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.5702586,0.0,-0.05,-0.06,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.6539829,0.0,-0.05,-0.06,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.7541125,-0.01,-0.01,-0.06,0.001090830782496456,0.001090830782496456,0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.8537571,-0.01,-0.01,-0.06,0.001090830782496456,0.001090830782496456,0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444787.9376466,0.0,-0.01,-0.03,-0.002181661564992912,0.0,0.001090830782496456,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747444788.037263,-0.02,-0.07,-0.11,-0.002181661564992912,0.0,0.0,-0.1983530031057194,0.019071446119269243,-0.0018976663790429497,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
