time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1748735415.105788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.2010531,0.0,-0.05,0.04,-0.004363323129985824,0.004363323129985824,0.001090830782496456,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.3018186,0.0,-0.05,0.04,-0.004363323129985824,0.004363323129985824,0.001090830782496456,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.4015017,0.01,-0.01,0.01,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.5021324,0.02,0.0,0.03,0.003272492347489368,-0.003272492347489368,0.0,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.5843108,0.02,0.0,0.03,0.003272492347489368,-0.003272492347489368,0.0,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.68522,0.0,-0.01,0.03,-0.001090830782496456,-0.003272492347489368,0.0,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.7847476,0.0,-0.01,0.03,-0.001090830782496456,-0.003272492347489368,0.0,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.8679855,-0.01,-0.02,0.02,0.002181661564992912,0.003272492347489368,-0.001090830782496456,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735415.9641793,0.0,-0.01,0.03,-0.002181661564992912,0.00545415391248228,0.0,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735416.0682917,0.0,-0.01,0.03,-0.002181661564992912,0.00545415391248228,0.0,0.005923331250141275,0.7269399209309165,1.6114075586721368,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
