time,ax,ay,az,gx,gy,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747443901.795621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443901.901164,0.0,0.0,0.0,-0.006544984694978736,-0.00545415391248228,-0.002181661564992912,-0.21184443879358297,0.019191713048814802,-0.0019178730558673703,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443901.9847827,0.0,0.0,0.0,-0.006544984694978736,-0.00545415391248228,-0.002181661564992912,-0.21184443879358297,0.019191713048814802,-0.0019178730558673703,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.084985,0.0,0.0,0.0,0.003272492347489368,-0.006544984694978736,-0.003272492347489368,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.177224,0.0,0.0,0.0,0.001090830782496456,-0.002181661564992912,-0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.268365,0.0,0.0,0.0,0.001090830782496456,-0.002181661564992912,-0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.3688204,0.0,0.0,0.0,-0.003272492347489368,-0.001090830782496456,-0.001090830782496456,-0.2119690436660332,0.019313120407435096,-0.001931969236493409,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.4520528,0.0,0.0,0.0,-0.003272492347489368,-0.001090830782496456,-0.001090830782496456,-0.2119690436660332,0.019313120407435096,-0.001931969236493409,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.5520635,0.0,0.0,0.0,0.008726646259971648,0.003272492347489368,0.0,-0.2119690436660332,0.019313120407435096,-0.001931969236493409,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.6508389,0.0,0.0,0.0,0.0,-0.002181661564992912,0.001090830782496456,-0.2119690436660332,0.019313120407435096,-0.001931969236493409,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.7518985,0.0,0.0,0.0,0.0,-0.002181661564992912,0.001090830782496456,-0.2119690436660332,0.019313120407435096,-0.001931969236493409,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.8514543,0.0,0.0,0.0,0.008726646259971648,-0.001090830782496456,0.0,-0.2119690436660332,0.019313120407435096,-0.001931969236493409,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443902.9507267,0.0,0.0,0.0,0.003272492347489368,0.001090830782496456,0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.0520627,0.0,0.0,0.0,0.003272492347489368,0.001090830782496456,0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.1516247,0.0,0.0,0.0,0.002181661564992912,-0.001090830782496456,0.0,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.2352753,0.0,0.0,0.0,0.002181661564992912,-0.001090830782496456,0.0,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.3347576,0.0,0.0,0.0,-0.002181661564992912,0.002181661564992912,0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.4346263,0.0,0.0,0.0,-0.002181661564992912,-0.003272492347489368,0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.5347135,0.0,0.0,0.0,-0.002181661564992912,-0.003272492347489368,0.001090830782496456,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.6349745,0.0,0.0,0.0,0.004363323129985824,0.001090830782496456,0.004363323129985824,-0.21184492820880071,0.01931311295546476,-0.0019307843754104213,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747443903.719095,0.0,0.0,0.0,0.01090830782496456,0.003272492347489368,-0.004363323129985824,-0.2113610874552939,0.01931426801087919,-0.0019260374790676415,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
