time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1748735645.949009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.0433543,0.02,-0.01,0.06,0.002181661564992912,-0.001090830782496456,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.145034,0.02,-0.01,0.06,0.002181661564992912,-0.001090830782496456,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.2447605,0.0,-0.02,0.05,-0.001090830782496456,-0.002181661564992912,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.3449676,0.0,-0.03,0.03,0.0,0.00545415391248228,0.003272492347489368,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.4292693,0.0,-0.03,0.03,0.0,0.00545415391248228,0.003272492347489368,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.5277846,0.01,-0.01,0.0,0.00545415391248228,0.0,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.6273162,0.01,-0.01,0.0,0.00545415391248228,0.0,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.7110376,0.02,0.0,0.0,-0.002181661564992912,-0.001090830782496456,0.001090830782496456,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.806449,0.01,0.0,0.05,0.002181661564992912,0.001090830782496456,0.001090830782496456,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735646.910378,0.01,0.0,0.05,0.002181661564992912,0.001090830782496456,0.001090830782496456,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735647.0112672,0.0,-0.03,0.06,-0.003272492347489368,-0.004363323129985824,0.001090830782496456,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735647.1115854,0.0,-0.03,0.06,-0.003272492347489368,-0.004363323129985824,0.001090830782496456,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735647.194327,0.0,-0.03,0.02,0.0,-0.003272492347489368,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735647.2944264,0.02,-0.01,0.0,-0.002181661564992912,-0.001090830782496456,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735647.3947182,0.02,-0.01,0.0,-0.002181661564992912,-0.001090830782496456,0.0,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748735647.4946816,0.02,0.0,-0.01,-0.003272492347489368,0.0,0.001090830782496456,0.005596969688094218,0.7268381796216239,1.611243803410767,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
