time,ax,ay,az,gx,gy,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747442626.7739153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442626.8619876,0.0,0.0,0.0,0.002181661564992912,0.002181661564992912,-0.001090830782496456,-0.12118126018655095,0.014622136456496716,-0.0008870120477202798,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442626.9630265,0.0,0.0,0.0,0.002181661564992912,0.002181661564992912,-0.001090830782496456,-0.12118126018655095,0.014622136456496716,-0.0008870120477202798,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.0461242,0.0,0.0,0.0,0.00545415391248228,-0.003272492347489368,0.0,-0.12129599174424596,0.014750494000280272,-0.0007734544889763361,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.1411026,0.0,0.0,0.0,0.0,0.0,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.2462268,0.0,0.0,0.0,0.0,0.0,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.3457816,0.0,0.0,0.0,0.002181661564992912,0.001090830782496456,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.445773,0.0,0.0,0.0,0.002181661564992912,0.001090830782496456,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.5297534,0.0,0.0,0.0,0.0,-0.001090830782496456,0.001090830782496456,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.6284447,0.0,0.0,0.0,0.0,-0.003272492347489368,0.001090830782496456,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.7293062,0.0,0.0,0.0,0.0,-0.003272492347489368,0.001090830782496456,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.813036,0.0,0.0,0.0,-0.004363323129985824,-0.001090830782496456,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442627.9122074,0.0,0.0,0.0,-0.004363323129985824,-0.001090830782496456,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.0128129,0.0,0.0,0.0,0.001090830782496456,0.002181661564992912,0.002181661564992912,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.1130102,0.0,0.0,0.0,0.002181661564992912,-0.002181661564992912,0.002181661564992912,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.2131245,0.0,0.0,0.0,0.002181661564992912,-0.002181661564992912,0.002181661564992912,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.295949,0.0,0.0,0.0,-0.002181661564992912,0.001090830782496456,-0.001090830782496456,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.3958979,0.0,0.0,0.0,-0.001090830782496456,-0.00545415391248228,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.4961374,0.0,0.0,0.0,-0.001090830782496456,-0.00545415391248228,0.0,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.595868,0.0,0.0,0.0,0.00545415391248228,0.0,-0.001090830782496456,-0.12129620343911,0.014872346710525269,-0.0007808551321178422,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.6963317,0.0,0.0,0.0,0.0,0.003272492347489368,0.002181661564992912,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.7788966,0.0,0.0,0.0,0.0,0.003272492347489368,0.002181661564992912,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.879736,0.0,0.0,0.0,0.009817477042468103,-0.003272492347489368,0.0,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442628.9796746,0.0,0.0,0.0,0.009817477042468103,-0.003272492347489368,0.0,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.0788233,0.0,0.0,0.0,-0.001090830782496456,-0.002181661564992912,-0.001090830782496456,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.1793692,0.0,0.0,0.0,0.003272492347489368,-0.004363323129985824,-0.002181661564992912,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.2627466,0.0,0.0,0.0,0.003272492347489368,-0.004363323129985824,-0.002181661564992912,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.3622286,0.0,0.0,0.0,-0.00545415391248228,-0.003272492347489368,-0.001090830782496456,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.4618034,0.0,0.0,0.0,-0.008726646259971648,-0.001090830782496456,0.003272492347489368,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.5460064,0.0,0.0,0.0,-0.008726646259971648,-0.001090830782496456,0.003272492347489368,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.645461,0.0,0.0,0.0,0.003272492347489368,0.0,-0.004363323129985824,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.7457926,0.0,0.0,0.0,0.003272492347489368,0.0,-0.004363323129985824,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.8310065,0.0,0.0,0.0,-0.001090830782496456,-0.00545415391248228,0.001090830782496456,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442629.929005,0.0,0.0,0.0,-0.006544984694978736,0.002181661564992912,0.003272492347489368,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442630.011896,0.0,0.0,0.0,-0.006544984694978736,0.002181661564992912,0.003272492347489368,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747442630.1126997,0.0,0.0,0.0,-0.001090830782496456,-0.002181661564992912,-0.002181661564992912,-0.12141895250674765,0.014872354161929927,-0.000781764203213495,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
