time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1748132811.9743636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.0792491,-0.06,0.05,-0.32,0.004363323129985824,0.001090830782496456,-0.004363323129985824,-0.2166864753486974,-0.08442217621094432,0.008695871744805708,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.1626234,-0.06,0.05,-0.32,0.004363323129985824,0.001090830782496456,-0.004363323129985824,-0.2166864753486974,-0.08442217621094432,0.008695871744805708,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.2634578,-0.08,0.06,-0.33,0.00545415391248228,-0.001090830782496456,0.0,-0.2166893394556175,-0.08428728063121756,0.00880424751122708,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.3558369,-0.05,0.04,-0.36,0.0,-0.009817477042468103,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.4458902,-0.05,0.04,-0.36,0.0,-0.009817477042468103,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.5459461,-0.05,-0.06,-0.03,0.002181661564992912,0.0,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.6458905,-0.05,-0.06,-0.03,0.002181661564992912,0.0,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.7458339,-0.01,-0.04,0.01,-0.001090830782496456,0.0,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.8467903,-0.04,-0.02,-0.06,0.0,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132812.9294093,-0.04,-0.02,-0.06,0.0,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.029273,-0.06,-0.09,-0.12,-0.002181661564992912,-0.004363323129985824,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.1287365,-0.06,-0.09,-0.12,-0.002181661564992912,-0.004363323129985824,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.2112901,-0.06,-0.09,0.0,0.00545415391248228,0.001090830782496456,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.3118021,-0.06,-0.07,-0.07,0.002181661564992912,0.001090830782496456,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.4121711,-0.06,-0.07,-0.07,0.002181661564992912,0.001090830782496456,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.5123734,-0.05,-0.1,-0.08,0.004363323129985824,-0.001090830782496456,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.6125157,-0.05,-0.1,-0.08,0.004363323129985824,-0.001090830782496456,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.6961343,-0.03,-0.14,-0.01,0.002181661564992912,-0.002181661564992912,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.7960243,-0.08,-0.1,0.01,0.002181661564992912,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.895709,-0.08,-0.1,0.01,0.002181661564992912,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132813.996002,-0.08,-0.07,-0.08,0.004363323129985824,0.001090830782496456,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.0862908,-0.07,-0.14,-0.01,0.003272492347489368,0.0,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.1804779,-0.07,-0.14,-0.01,0.003272492347489368,0.0,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.2798114,-0.08,-0.12,0.0,0.003272492347489368,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.3812106,-0.08,-0.12,0.0,0.003272492347489368,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.4809623,-0.08,-0.07,-0.1,0.007635815477475192,0.001090830782496456,0.003272492347489368,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.5701122,-0.07,-0.12,-0.03,0.003272492347489368,-0.14180800172453928,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.6659853,-0.07,-0.12,-0.03,0.003272492347489368,-0.14180800172453928,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.7625108,-0.07,-0.07,-0.04,0.001090830782496456,0.003272492347489368,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.863252,-0.07,-0.07,-0.04,0.001090830782496456,0.003272492347489368,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132814.9474292,-0.05,-0.09,-0.06,0.001090830782496456,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.0475938,-0.05,-0.09,-0.08,0.004363323129985824,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.1470559,-0.05,-0.09,-0.08,0.004363323129985824,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.2467973,-0.08,-0.08,0.01,0.002181661564992912,-0.002181661564992912,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.347496,-0.08,-0.08,0.01,0.002181661564992912,-0.002181661564992912,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.4300587,-0.03,-0.04,-0.05,0.0,0.0,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.529977,-0.05,-0.06,-0.08,0.002181661564992912,0.002181661564992912,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.6293702,-0.05,-0.06,-0.08,0.002181661564992912,0.002181661564992912,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.730246,-0.04,-0.08,-0.06,-0.004363323129985824,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.8305395,-0.05,-0.06,-0.09,-0.00545415391248228,-0.002181661564992912,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132815.9141316,-0.05,-0.06,-0.09,-0.00545415391248228,-0.002181661564992912,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.0150898,-0.05,-0.05,-0.11,0.0,0.00545415391248228,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.1136324,-0.05,-0.05,-0.11,0.0,0.00545415391248228,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.2135978,-0.05,-0.08,-0.06,0.001090830782496456,0.002181661564992912,0.003272492347489368,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.3145692,-0.07,-0.07,-0.01,-0.002181661564992912,-0.002181661564992912,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.4128532,-0.07,-0.07,-0.01,-0.002181661564992912,-0.002181661564992912,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.5141532,-0.03,-0.05,-0.08,-0.006544984694978736,0.003272492347489368,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.613195,-0.03,-0.05,-0.08,-0.006544984694978736,0.003272492347489368,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.696143,-0.05,-0.09,-0.1,0.001090830782496456,-0.001090830782496456,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.7958918,-0.06,-0.08,-0.03,-0.002181661564992912,0.00545415391248228,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.8956141,-0.06,-0.08,-0.03,-0.002181661564992912,0.00545415391248228,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132816.9957073,-0.05,-0.06,-0.08,-0.004363323129985824,0.003272492347489368,-0.003272492347489368,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.0971897,-0.05,-0.08,-0.11,-0.004363323129985824,0.002181661564992912,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.1967618,-0.05,-0.08,-0.11,-0.004363323129985824,0.002181661564992912,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.2957606,-0.06,-0.14,-0.03,0.004363323129985824,-0.006544984694978736,0.00545415391248228,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.3958757,-0.06,-0.14,-0.03,0.004363323129985824,-0.006544984694978736,0.00545415391248228,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.4961843,-0.07,-0.1,-0.07,0.002181661564992912,0.002181661564992912,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.5971057,-0.08,-0.08,-0.07,0.001090830782496456,0.001090830782496456,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.6797962,-0.08,-0.08,-0.07,0.001090830782496456,0.001090830782496456,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.7796457,-0.08,-0.15,0.0,0.001090830782496456,0.007635815477475192,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.8794765,-0.08,-0.15,0.0,0.001090830782496456,0.007635815477475192,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132817.9788406,-0.09,-0.07,-0.06,0.003272492347489368,-0.001090830782496456,0.00545415391248228,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.0803308,-0.07,-0.09,-0.11,0.003272492347489368,0.0,0.003272492347489368,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.162704,-0.07,-0.09,-0.11,0.003272492347489368,0.0,0.003272492347489368,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.2628093,-0.06,-0.13,-0.07,0.001090830782496456,-0.002181661564992912,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.3632832,-0.08,-0.16,-0.02,0.003272492347489368,-0.002181661564992912,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.4458508,-0.08,-0.16,-0.02,0.003272492347489368,-0.002181661564992912,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.5459213,-0.07,-0.11,-0.09,0.003272492347489368,-0.003272492347489368,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.6341174,-0.07,-0.11,-0.09,0.003272492347489368,-0.003272492347489368,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.7301786,-0.07,-0.14,-0.09,0.001090830782496456,0.0,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.829136,-0.09,-0.15,-0.03,-0.001090830782496456,-0.001090830782496456,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132818.9284883,-0.09,-0.15,-0.03,-0.001090830782496456,-0.001090830782496456,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.0290391,-0.1,-0.16,-0.02,0.002181661564992912,0.0,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.1291468,-0.1,-0.16,-0.02,0.002181661564992912,0.0,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.228845,-0.09,-0.15,-0.07,-0.001090830782496456,0.0,-0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.3291636,-0.09,-0.15,-0.01,-0.001090830782496456,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.411768,-0.09,-0.15,-0.01,-0.001090830782496456,0.0,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.5127866,-0.1,-0.16,-0.04,0.0,-0.002181661564992912,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.6015759,-0.05,-0.14,-0.04,0.001090830782496456,0.004363323129985824,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.6958745,-0.05,-0.14,-0.04,0.001090830782496456,0.004363323129985824,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.7960043,-0.09,-0.15,0.0,0.0,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.895871,-0.09,-0.15,0.0,0.0,0.0,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132819.9965017,-0.09,-0.18,-0.02,-0.001090830782496456,-0.002181661564992912,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.0957737,-0.08,-0.15,-0.04,-0.004363323129985824,-0.001090830782496456,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.178435,-0.08,-0.15,-0.04,-0.004363323129985824,-0.001090830782496456,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.2790835,-0.07,-0.13,-0.08,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.3797822,-0.07,-0.13,-0.08,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.479323,-0.08,-0.16,-0.01,0.006544984694978736,-0.001090830782496456,0.002181661564992912,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.580771,-0.09,-0.14,-0.08,0.003272492347489368,0.00545415391248228,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.6625216,-0.09,-0.14,-0.08,0.003272492347489368,0.00545415391248228,0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.7619576,-0.05,-0.1,-0.08,-0.001090830782496456,-0.004363323129985824,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.8623104,-0.05,-0.1,-0.08,-0.001090830782496456,-0.004363323129985824,-0.001090830782496456,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132820.9444501,-0.09,-0.14,-0.1,0.003272492347489368,0.001090830782496456,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132821.0461328,-0.06,-0.11,-0.04,0.001090830782496456,-0.003272492347489368,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1748132821.1458547,-0.06,-0.11,-0.04,0.001090830782496456,-0.003272492347489368,0.0,-0.2168116501138869,-0.08416562095665574,0.00879612616954787,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
