time,ay,ax,az,gy,gx,gz,roll,pitch,yaw,cmd_fx,cmd_fy,cmd_fz,cmd_tx,cmd_ty,cmd_tz,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6
1747545579.7076552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545579.7887237,-0.38,0.0,0.06,-0.001090830782496456,-0.002181661564992912,0.0,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545579.889997,-0.38,0.0,0.06,-0.001090830782496456,-0.002181661564992912,0.0,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545579.989409,-0.33,0.02,0.01,0.002181661564992912,0.002181661564992912,0.001090830782496456,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.0729206,-0.33,0.02,0.01,0.002181661564992912,0.002181661564992912,0.001090830782496456,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.1729803,-0.35000000000000003,0.01,0.0,-0.001090830782496456,0.001090830782496456,0.0,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.272549,-0.38,0.02,0.02,0.001090830782496456,-0.00545415391248228,0.001090830782496456,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.3567832,-0.38,0.02,0.02,0.001090830782496456,-0.00545415391248228,0.001090830782496456,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.4574142,-0.37,0.0,0.01,0.0,-0.001090830782496456,0.001090830782496456,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.538762,-0.37,0.0,0.01,0.0,-0.001090830782496456,0.001090830782496456,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.6395707,-0.37,0.0,0.03,0.001090830782496456,-0.001090830782496456,-0.002181661564992912,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.740107,-0.37,0.01,0.04,-0.002181661564992912,0.001090830782496456,0.0,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.8239946,-0.37,0.01,0.04,-0.002181661564992912,0.001090830782496456,0.0,-2.784669967774914,-1.4760585677282454,2.7500157063620088,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545580.9224715,-0.36,0.01,0.02,0.001090830782496456,-0.001090830782496456,0.0,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545581.0244744,-0.36,0.01,0.02,0.001090830782496456,-0.001090830782496456,0.0,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545581.1232204,-0.39,0.0,0.0,-0.003272492347489368,0.002181661564992912,-0.001090830782496456,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545581.2228034,-0.39,0.0,0.02,0.001090830782496456,-0.003272492347489368,-0.001090830782496456,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545581.3092015,-0.39,0.0,0.02,0.001090830782496456,-0.003272492347489368,-0.001090830782496456,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545581.4067326,-0.35000000000000003,0.01,0.0,-0.003272492347489368,-0.003272492347489368,-0.002181661564992912,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500
1747545581.506473,-0.35000000000000003,0.01,0.0,-0.003272492347489368,-0.003272492347489368,-0.002181661564992912,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,-12.5,0,0,0,0,1460,1460,1460,1500,1500,1500
1747545581.6069345,-0.38,0.0,0.02,0.002181661564992912,0.003272492347489368,0.001090830782496456,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,-12.5,0,0,0,0,1420,1420,1420,1500,1500,1500
1747545581.7067516,-0.37,0.01,0.02,-0.001090830782496456,0.003272492347489368,0.002181661564992912,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,-12.5,0,0,0,0,1380,1380,1384,1500,1500,1500
1747545581.7898378,-0.37,0.01,0.02,-0.001090830782496456,0.003272492347489368,0.002181661564992912,-2.7839741027370004,-1.4761389389797788,2.7493172447669614,0,-12.5,0,0,0,0,1354,1359,1384,1500,1500,1500
